,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
4167,600570.SH,恒生电子,36.78,-0.96,-2.54,250361.0,2.89,37.79,36.7,37.74,37.74,0.75,1.32,78.67,10.27,92836.38,6988223.69,6988223.69,浙江,软件服务,20031216
4168,300290.SZ,荣科科技,4.59,-0.12,-2.55,140963.0,2.97,4.72,4.58,4.72,4.71,0.8,2.21,-150.45,3.65,6538.81,294015.92,293129.48,辽宁,软件服务,20120216
4169,002491.SZ,通鼎互联,6.11,-0.16,-2.55,226437.0,3.19,6.3,6.1,6.27,6.27,0.63,1.92,15.76,3.2,13975.77,751526.64,718804.61,江苏,通信设备,20101021
4170,002952.SZ,亚世光电,17.18,-0.45,-2.55,24841.0,3.57,17.79,17.16,17.74,17.63,0.5,1.9,41.52,3.3,4321.27,282336.12,224429.7,辽宁,元器件,20190328
4171,300912.SZ,凯龙高科,19.85,-0.52,-2.55,38315.0,4.22,20.69,19.83,20.38,20.37,0.72,6.22,3637.61,2.88,7740.53,228318.67,122261.96,江苏,环境保护,20201207
4172,688099.SH,晶晨股份,92.31,-2.42,-2.55,43487.0,4.74,95.5,91.01,95.5,94.73,1.13,1.04,315.54,7.72,40465.07,3841728.85,3841728.85,上海,半导体,20190808
4173,603035.SH,常熟汽饰,19.02,-0.5,-2.56,42475.0,3.07,19.55,18.95,19.51,19.52,0.88,1.12,19.64,1.58,8140.81,722818.83,722818.83,江苏,汽车配件,20170105
4174,600207.SH,安彩高科,5.32,-0.14,-2.56,214817.0,2.2,5.39,5.27,5.35,5.46,1.49,2.04,143.27,1.85,11463.02,579514.28,558894.12,河南,电气设备,19990714
4175,301288.SZ,清研环境,17.82,-0.47,-2.57,23861.0,4.32,18.46,17.67,18.3,18.29,1.58,5.98,80.48,2.34,4268.24,192473.82,71077.15,深圳,环境保护,20220422
4176,600350.SH,山东高速,6.44,-0.17,-2.57,125828.0,3.63,6.65,6.41,6.61,6.61,1.08,0.26,9.62,1.1,8136.84,3117216.07,3117216.07,山东,路桥,20020318
4177,000851.SZ,高鸿股份,5.3,-0.14,-2.57,275736.0,3.31,5.47,5.29,5.44,5.44,0.6,2.44,193.06,1.37,14786.07,613665.81,599823.55,贵州,通信设备,19980609
4178,301024.SZ,霍普股份,26.44,-0.7,-2.58,8838.0,2.91,27.14,26.35,27.0,27.14,1.59,4.98,-63.05,2.69,2355.48,168118.74,46897.95,上海,建筑工程,20210728
4179,301000.SZ,肇民科技,18.5,-0.49,-2.58,23508.0,3.95,19.19,18.44,18.97,18.99,0.41,3.4,39.4,3.01,4405.56,319681.0,127873.0,上海,汽车配件,20210528
4180,300353.SZ,东土科技,11.7,-0.31,-2.58,125270.0,3.83,12.12,11.66,12.1,12.01,1.17,2.85,-25.65,6.56,14801.43,623747.1,513544.41,北京,通信设备,20120927
4181,688478.SH,晶升股份,44.14,-1.17,-2.58,13469.0,3.62,45.74,44.1,45.4,45.31,0.65,4.71,625.92,3.96,6027.45,610747.95,126174.82,江苏,半导体,20230424
4182,002376.SZ,新北洋,7.92,-0.21,-2.58,69094.0,3.2,8.16,7.9,8.13,8.13,1.01,1.09,-36.17,1.74,5533.84,518924.87,500635.95,山东,IT设备,20100323
4183,301215.SZ,中汽股份,6.41,-0.17,-2.58,214929.0,4.41,6.67,6.38,6.62,6.58,0.77,2.8,67.4,3.16,13905.63,847658.4,491903.4,江苏,汽车服务,20220308
4184,605088.SH,冠盛股份,16.95,-0.45,-2.59,18493.0,3.62,17.57,16.94,17.37,17.4,0.79,2.35,25.07,1.7,3179.64,281022.53,133312.6,浙江,汽车配件,20200817
4185,688107.SH,安路科技,54.18,-1.44,-2.59,10486.0,3.34,55.88,54.02,55.5,55.62,0.9,0.55,-106.44,13.86,5737.88,2171801.87,1036868.88,上海,半导体,20211112
4186,601567.SH,三星医疗,16.15,-0.43,-2.59,229043.0,3.44,16.58,16.01,16.53,16.58,0.68,1.64,21.16,2.46,37089.33,2281432.29,2252784.9,浙江,电器仪表,20110615
4187,688699.SH,明微电子,49.17,-1.31,-2.6,7008.0,3.53,50.78,49.0,50.48,50.48,0.83,1.34,-278.73,3.83,3490.39,541187.83,257588.18,深圳,半导体,20201218
4188,002955.SZ,鸿合科技,20.63,-0.55,-2.6,17360.0,3.35,21.29,20.58,21.29,21.18,0.84,0.93,52.73,1.48,3616.15,483620.63,384087.44,深圳,IT设备,20190523
4189,002587.SZ,奥拓电子,6.75,-0.18,-2.6,182349.0,3.46,6.98,6.74,6.97,6.93,1.13,3.58,351.6,3.23,12417.0,439792.31,343538.96,深圳,元器件,20110610
4190,002448.SZ,中原内配,7.5,-0.2,-2.6,137086.0,3.64,7.76,7.48,7.68,7.7,0.69,2.89,13.44,1.42,10413.25,441307.23,355913.9,河南,汽车配件,20100716
4191,300605.SZ,恒锋信息,14.62,-0.39,-2.6,19105.0,3.06,15.06,14.6,14.93,15.01,0.72,1.7,143.34,4.4,2822.29,240444.88,164713.27,福建,软件服务,20170208
4192,301180.SZ,万祥科技,16.85,-0.45,-2.6,18764.0,4.1,17.51,16.8,17.47,17.3,0.61,3.24,178.01,5.17,3198.99,674016.85,97504.21,江苏,元器件,20211116
4193,600330.SH,天通股份,10.48,-0.28,-2.6,350482.0,3.16,10.81,10.47,10.77,10.76,1.15,2.84,37.2,1.63,37188.11,1292639.27,1292639.27,浙江,专用机械,20010118
4194,600133.SH,东湖高新,7.86,-0.21,-2.6,512623.0,4.46,8.18,7.82,8.08,8.07,0.7,6.44,25.3,1.03,40810.79,625356.41,625356.41,湖北,建筑工程,19980212
4195,603887.SH,城地香江,8.23,-0.22,-2.6,86139.0,3.08,8.47,8.21,8.45,8.45,0.86,1.91,-64.8,1.2,7169.37,370973.11,370973.11,上海,软件服务,20161010
4196,600523.SH,贵航股份,14.21,-0.38,-2.6,35556.0,2.88,14.62,14.2,14.45,14.59,0.64,0.88,43.2,2.05,5111.88,574526.39,574147.4,贵州,汽车配件,20011227
4197,300354.SZ,东华测试,40.76,-1.09,-2.6,12393.0,4.54,42.6,40.7,42.06,41.85,1.19,1.55,136.99,9.59,5134.7,563793.14,325710.79,江苏,电器仪表,20120920
4198,300407.SZ,凯发电气,8.97,-0.24,-2.61,57593.0,3.04,9.21,8.93,9.17,9.21,0.95,2.71,57.26,1.79,5207.83,273782.41,190917.52,天津,电气设备,20141203
4199,600418.SH,江淮汽车,13.07,-0.35,-2.61,515491.0,3.8,13.58,13.07,13.42,13.42,0.82,2.36,48.22,2.07,68353.33,2854500.8,2854500.8,安徽,汽车整车,20010824
4200,688393.SH,安必平,25.38,-0.68,-2.61,13314.0,2.8,26.11,25.38,26.0,26.06,0.5,2.19,75.92,1.94,3412.81,237474.82,154308.62,广东,医疗保健,20200820
4201,002454.SZ,松芝股份,8.21,-0.22,-2.61,115828.0,3.68,8.51,8.2,8.49,8.43,0.76,1.85,27.34,1.37,9621.57,516065.49,514120.4,上海,汽车配件,20100720
4202,600410.SH,华胜天成,7.09,-0.19,-2.61,259049.0,3.16,7.3,7.07,7.29,7.28,0.79,2.36,31.67,1.71,18543.06,777414.73,777414.73,北京,软件服务,20040427
4203,600335.SH,国机汽车,8.58,-0.23,-2.61,267436.0,3.29,8.85,8.56,8.81,8.81,0.59,1.84,32.59,1.14,23248.53,1283386.7,1249999.05,天津,汽车服务,20010305
4204,301091.SZ,深城交,17.52,-0.47,-2.61,37505.0,3.84,18.15,17.46,17.91,17.99,0.74,2.56,-48.37,2.69,6652.25,546624.0,256254.18,深圳,建筑工程,20211029
4205,688004.SH,博汇科技,32.37,-0.87,-2.62,12583.0,3.49,33.48,32.32,33.17,33.24,0.39,2.22,-178.81,2.58,4128.33,183861.6,183861.6,北京,软件服务,20200612
4206,300004.SZ,南风股份,5.58,-0.15,-2.62,181088.0,2.79,5.72,5.56,5.68,5.73,0.7,3.79,-599.31,1.57,10185.93,267836.43,266474.97,广东,电气设备,20091030
4207,300654.SZ,世纪天鸿,11.9,-0.32,-2.62,84921.0,3.19,12.28,11.89,12.22,12.22,0.53,2.63,138.24,5.61,10217.61,432997.22,384424.99,山东,出版业,20170926
4208,300660.SZ,江苏雷利,33.79,-0.91,-2.62,132912.0,4.73,35.32,33.68,34.58,34.7,0.66,4.19,37.34,3.64,45770.42,1071205.42,1070750.05,江苏,电气设备,20170602
4209,301123.SZ,奕东电子,25.61,-0.69,-2.62,40084.0,3.0,26.29,25.5,26.29,26.3,0.53,5.25,71.5,2.01,10328.74,598249.6,195701.92,广东,元器件,20220125
4210,300115.SZ,长盈精密,10.76,-0.29,-2.62,203785.0,3.35,11.1,10.73,11.05,11.05,1.09,1.7,-39.7,2.31,22187.58,1292305.82,1287274.58,深圳,元器件,20100902
4211,603936.SH,博敏电子,11.87,-0.32,-2.63,126008.0,3.77,12.28,11.82,12.25,12.19,0.74,2.47,90.19,1.47,15128.16,757333.42,606571.36,广东,元器件,20151209
4212,002410.SZ,广联达,28.19,-0.76,-2.63,129319.0,2.94,29.0,28.15,28.88,28.95,1.18,0.98,97.97,7.86,36831.63,4693267.14,3716906.04,北京,软件服务,20100525
4213,000868.SZ,安凯客车,5.56,-0.15,-2.63,354362.0,7.18,5.96,5.55,5.76,5.71,1.16,4.83,-42.2,5.27,20279.31,522370.19,407731.02,安徽,汽车整车,19970725
4214,688052.SH,纳芯微,148.2,-4.0,-2.63,17422.0,4.13,153.11,146.83,152.2,152.2,1.24,2.26,3369.1,3.24,25980.12,2111092.02,1142119.38,江苏,半导体,20220422
4215,301211.SZ,亨迪药业,25.16,-0.68,-2.63,35796.0,3.79,26.08,25.1,25.84,25.84,0.77,4.98,45.38,3.26,9097.18,724608.0,180904.48,湖北,化学制药,20211222
4216,300001.SZ,特锐德,19.57,-0.53,-2.64,140520.0,5.07,20.53,19.51,20.22,20.1,1.16,1.37,254.28,3.21,27889.36,2066391.82,2011690.95,山东,电气设备,20091030
4217,000860.SZ,顺鑫农业,26.58,-0.72,-2.64,177117.0,4.29,27.56,26.39,27.31,27.3,1.16,2.39,15.03,2.66,47325.34,1971616.66,1971616.66,北京,白酒,19981104
4218,600780.SH,通宝能源,9.59,-0.26,-2.64,78149.0,3.05,9.87,9.57,9.86,9.85,1.43,0.68,11.57,1.6,7573.88,1099495.92,1099495.92,山西,火力发电,19961205
4219,605005.SH,合兴股份,17.33,-0.47,-2.64,35504.0,3.6,17.93,17.29,17.83,17.8,0.61,6.93,46.01,4.39,6247.04,694933.0,88847.53,浙江,汽车配件,20210119
4220,002026.SZ,山东威达,9.57,-0.26,-2.64,162519.0,2.64,9.81,9.55,9.81,9.83,0.35,3.8,66.1,1.3,15715.9,426358.21,409574.16,山东,机械基件,20040727
4221,002023.SZ,海特高新,9.56,-0.26,-2.65,262771.0,4.18,9.97,9.56,9.83,9.82,0.74,3.99,142.13,1.73,25568.72,723492.2,630272.17,四川,航空,20040721
4222,300845.SZ,捷安高科,20.59,-0.56,-2.65,19050.0,3.03,21.2,20.56,21.14,21.15,0.64,1.72,-91.63,3.05,3962.98,228193.2,228193.2,河南,软件服务,20200703
4223,002079.SZ,苏州固锝,12.86,-0.35,-2.65,234024.0,3.41,13.29,12.84,13.21,13.21,0.77,2.93,113.51,3.8,30427.87,1038942.19,1026626.83,江苏,半导体,20061116
4224,300802.SZ,矩子科技,21.63,-0.59,-2.66,25367.0,4.19,22.48,21.55,22.23,22.22,1.2,1.32,60.97,4.7,5549.64,562215.55,416512.55,上海,专用机械,20191114
4225,300474.SZ,景嘉微,80.5,-2.2,-2.66,81459.0,3.69,83.1,80.05,82.78,82.7,0.77,2.49,-129.61,11.45,66274.82,3664140.27,2629798.62,湖南,元器件,20160331
4226,688686.SH,奥普特,136.0,-3.72,-2.66,5645.0,3.74,140.89,135.67,139.72,139.72,0.87,1.64,63.34,6.05,7773.12,1662402.19,466798.99,广东,电器仪表,20201231
4227,002835.SZ,同为股份,18.25,-0.5,-2.67,53001.0,4.0,18.95,18.2,18.95,18.75,0.85,4.16,115.69,4.46,9811.76,400576.42,232289.59,深圳,IT设备,20161228
4228,301355.SZ,南王科技,17.86,-0.49,-2.67,44244.0,3.05,18.26,17.7,18.23,18.35,0.74,9.56,50.15,2.3,7955.95,348444.9,82629.26,福建,广告包装,20230612
4229,002662.SZ,京威股份,3.28,-0.09,-2.67,141569.0,3.26,3.38,3.27,3.35,3.37,1.05,0.94,20.38,1.34,4697.67,492000.0,491993.8,北京,汽车配件,20120309
4230,688232.SH,新点软件,46.6,-1.28,-2.67,10070.0,2.61,47.85,46.6,47.65,47.88,0.53,1.04,-44.52,2.88,4727.29,1537800.0,452254.93,江苏,软件服务,20211117
4231,300056.SZ,中创环保,7.28,-0.2,-2.67,64569.0,4.14,7.54,7.23,7.43,7.48,0.52,1.68,-47.0,7.26,4729.04,280637.04,280557.6,福建,环境保护,20100226
4232,600845.SH,宝信软件,51.3,-1.41,-2.68,40071.0,3.04,52.8,51.2,52.7,52.71,0.85,0.23,61.76,13.85,20710.79,12325289.45,8901101.9,上海,软件服务,19940311
4233,300752.SZ,隆利科技,16.37,-0.45,-2.68,15210.0,3.57,16.92,16.32,16.88,16.82,0.76,1.14,-70.89,3.55,2520.43,372580.3,217603.02,深圳,元器件,20181130
4234,002747.SZ,埃斯顿,23.28,-0.64,-2.68,174330.0,3.76,24.13,23.23,24.09,23.92,1.25,2.22,117.57,7.22,41159.41,2024269.22,1831583.28,江苏,机械基件,20150320
4235,605028.SH,世茂能源,20.0,-0.55,-2.68,33923.0,3.55,20.64,19.91,20.4,20.55,0.63,8.48,19.72,2.78,6835.06,320000.0,80000.0,浙江,供气供热,20210712
4236,003015.SZ,日久光电,9.08,-0.25,-2.68,50922.0,3.97,9.41,9.04,9.36,9.33,0.75,2.64,-102.8,2.58,4680.39,255208.53,175118.03,江苏,元器件,20201021
4237,000887.SZ,中鼎股份,12.71,-0.35,-2.68,136238.0,3.45,13.16,12.71,13.05,13.06,0.52,1.04,15.94,1.5,17552.95,1673258.47,1669963.5,安徽,汽车配件,19981203
4238,002085.SZ,万丰奥威,6.53,-0.18,-2.68,253167.0,4.02,6.78,6.51,6.74,6.71,0.9,1.18,15.61,2.3,16748.41,1398443.53,1398443.53,浙江,汽车配件,20061128
4239,688058.SH,宝兰德,50.66,-1.4,-2.69,3831.0,5.38,53.1,50.3,52.68,52.06,0.81,0.68,-159.34,3.36,1965.3,283696.0,283696.0,北京,软件服务,20191101
4240,002636.SZ,金安国纪,9.77,-0.27,-2.69,86559.0,3.69,10.09,9.72,10.03,10.04,0.44,1.2,100.8,2.05,8530.74,711256.0,706475.76,上海,元器件,20111125
4241,002959.SZ,小熊电器,64.76,-1.79,-2.69,25278.0,2.69,66.22,64.43,65.56,66.55,1.01,1.62,15.38,4.36,16512.39,1013959.92,1013064.13,广东,家用电器,20190823
4242,301310.SZ,鑫宏业,63.29,-1.75,-2.69,10010.0,4.4,66.15,63.29,65.01,65.04,0.62,4.53,42.89,2.84,6467.0,614537.04,139852.32,江苏,汽车配件,20230602
4243,003007.SZ,直真科技,24.23,-0.67,-2.69,13711.0,2.69,24.9,24.23,24.86,24.9,0.81,3.56,-24.38,3.21,3356.58,251992.0,93296.27,北京,软件服务,20200923
4244,000537.SZ,广宇发展,12.28,-0.34,-2.69,134128.0,3.33,12.69,12.27,12.61,12.62,0.93,0.72,20.61,1.36,16670.75,2287175.44,2287175.44,天津,新型电力,19931210
4245,300210.SZ,森远股份,3.25,-0.09,-2.69,201149.0,3.59,3.33,3.21,3.3,3.34,0.65,4.16,-82.22,2.73,6531.8,157371.48,157181.28,辽宁,专用机械,20110426
4246,002843.SZ,泰嘉股份,18.77,-0.52,-2.7,43270.0,4.3,19.56,18.73,19.56,19.29,1.28,2.04,27.31,5.24,8212.11,401779.36,397317.03,湖南,钢加工,20170120
4247,300046.SZ,台基股份,17.32,-0.48,-2.7,47191.0,3.54,17.94,17.31,17.9,17.8,0.75,2.0,85.77,3.85,8275.66,410780.81,409672.33,湖北,半导体,20100120
4248,600213.SH,亚星客车,10.45,-0.29,-2.7,268446.0,5.12,10.9,10.35,10.79,10.74,1.43,12.2,-23.44,23.5,28393.56,298870.0,229900.0,江苏,汽车整车,19990831
4249,603085.SH,天成自控,10.44,-0.29,-2.7,38822.0,5.03,10.94,10.4,10.88,10.73,0.63,1.05,545.9,4.54,4109.61,414572.4,386515.35,浙江,汽车配件,20150630
4250,300692.SZ,中环环保,7.2,-0.2,-2.7,64164.0,3.38,7.44,7.19,7.38,7.4,1.33,1.71,17.1,1.38,4681.28,305102.72,269697.38,安徽,环境保护,20170821
4251,688085.SH,三友医疗,22.3,-0.62,-2.71,10474.0,3.36,23.05,22.28,22.92,22.92,0.89,0.42,39.97,2.99,2362.43,554051.38,554051.38,上海,医疗保健,20200409
4252,002334.SZ,英威腾,10.77,-0.3,-2.71,264140.0,3.88,11.14,10.71,11.1,11.07,0.83,3.78,22.46,3.61,28789.18,856530.89,752681.31,深圳,电气设备,20100113
4253,300327.SZ,中颖电子,29.67,-0.83,-2.72,55176.0,2.85,30.44,29.57,30.34,30.5,0.6,1.63,74.22,7.42,16516.91,1014806.9,1003866.33,上海,半导体,20120613
4254,603052.SH,可川科技,31.81,-0.89,-2.72,8806.0,3.76,32.98,31.75,32.98,32.7,0.51,3.66,41.1,2.86,2827.15,306393.92,76598.48,江苏,元器件,20221011
4255,688160.SH,步科股份,68.5,-1.92,-2.73,32542.0,6.66,71.99,67.3,70.35,70.42,0.88,11.74,102.67,8.23,22585.14,575400.0,189860.81,上海,电器仪表,20201112
4256,301265.SZ,华新环保,12.13,-0.34,-2.73,56210.0,2.65,12.43,12.1,12.42,12.47,0.86,7.42,33.12,1.85,6892.62,367506.47,91884.75,北京,环境保护,20221216
4257,688316.SH,青云科技-U,44.94,-1.26,-2.73,8829.0,2.6,45.96,44.76,45.55,46.2,0.77,2.46,-11.62,7.53,4001.59,214750.23,161471.75,北京,软件服务,20210316
4258,603607.SH,京华激光,14.25,-0.4,-2.73,15110.0,3.14,14.68,14.22,14.68,14.65,1.02,0.85,23.26,2.7,2176.37,254386.44,254386.44,浙江,造纸,20171025
4259,003026.SZ,中晶科技,41.22,-1.16,-2.74,26097.0,3.82,42.74,41.12,42.45,42.38,0.8,4.69,-146.09,5.79,10907.51,414811.35,229521.08,浙江,半导体,20201218
4260,301128.SZ,强瑞技术,33.02,-0.93,-2.74,8383.0,3.42,34.07,32.91,33.97,33.95,0.63,3.08,691.75,3.11,2798.63,243973.63,90001.79,深圳,专用机械,20211110
4261,002451.SZ,摩恩电气,6.74,-0.19,-2.74,63288.0,3.9,7.0,6.73,6.93,6.93,1.3,1.44,113.51,3.88,4311.91,296020.8,295986.43,上海,电气设备,20100720
4262,002101.SZ,广东鸿图,20.21,-0.57,-2.74,135374.0,3.95,21.02,20.2,20.86,20.78,0.59,2.56,34.61,2.11,27868.05,1068864.19,1068780.82,广东,汽车配件,20061229
4263,300212.SZ,易华录,30.83,-0.87,-2.74,124164.0,3.06,31.72,30.75,31.61,31.7,0.62,1.94,-98.96,5.31,38745.6,2052705.51,1975349.29,北京,软件服务,20110505
4264,300657.SZ,弘信电子,18.78,-0.53,-2.74,284686.0,5.18,19.6,18.6,19.46,19.31,0.65,6.39,-30.78,5.56,53977.32,917234.09,836814.56,福建,元器件,20170523
4265,300250.SZ,初灵信息,15.23,-0.43,-2.75,59870.0,3.26,15.74,15.23,15.6,15.66,0.77,3.76,-128.71,5.61,9241.96,335044.62,242549.37,浙江,软件服务,20110803
4266,688123.SH,聚辰股份,60.78,-1.72,-2.75,28082.0,4.64,63.48,60.58,62.63,62.5,0.5,1.78,111.65,5.21,17195.68,958509.49,958509.49,上海,半导体,20191223
4267,688002.SH,睿创微纳,46.29,-1.31,-2.75,22490.0,3.21,47.8,46.27,47.51,47.6,0.99,0.5,63.44,5.07,10529.28,2070551.7,2070551.7,山东,通信设备,20190722
4268,688173.SH,希荻微,20.8,-0.59,-2.76,14330.0,3.65,21.56,20.78,21.3,21.39,1.14,0.74,39.64,4.44,3016.74,851033.18,403305.27,广东,半导体,20220121
4269,002877.SZ,智能自控,12.68,-0.36,-2.76,618432.0,12.12,13.7,12.12,12.18,13.04,1.03,29.67,76.99,4.92,79703.78,421705.63,264334.34,江苏,机械基件,20170605
4270,002300.SZ,太阳电缆,8.1,-0.23,-2.76,73980.0,3.36,8.38,8.1,8.38,8.33,0.53,1.02,42.56,3.32,6059.51,585090.3,585042.01,福建,电气设备,20091021
4271,300907.SZ,康平科技,21.13,-0.6,-2.76,16418.0,3.73,21.89,21.08,21.89,21.73,0.65,4.44,73.76,2.78,3502.01,202848.0,78093.31,江苏,电气设备,20201118
4272,002938.SZ,鹏鼎控股,23.93,-0.68,-2.76,116748.0,3.41,24.72,23.88,24.63,24.61,1.03,0.51,33.17,2.07,28249.91,5552807.69,5451481.37,深圳,元器件,20180918
4273,600590.SH,泰豪科技,6.68,-0.19,-2.77,111741.0,3.2,6.88,6.66,6.85,6.87,1.13,1.32,22.67,1.59,7537.68,569716.99,563504.44,江西,电气设备,20020703
4274,300990.SZ,同飞股份,46.65,-1.33,-2.77,9555.0,3.67,48.38,46.62,48.0,47.98,0.99,2.27,69.29,4.94,4496.39,785959.2,196489.8,河北,专用机械,20210512
4275,300830.SZ,金现代,8.76,-0.25,-2.77,69402.0,3.66,9.07,8.74,9.0,9.01,0.9,2.24,-49.16,3.23,6158.6,376789.5,271809.11,山东,软件服务,20200506
4276,688381.SH,帝奥微,32.56,-0.93,-2.78,12638.0,4.75,33.99,32.4,33.88,33.49,0.88,2.12,205.59,2.67,4173.41,821163.2,194026.9,江苏,半导体,20220823
4277,301051.SZ,信濠光电,63.36,-1.81,-2.78,13728.0,4.57,65.58,62.6,65.58,65.17,0.85,2.21,-197.49,2.95,8742.78,760320.0,393622.42,深圳,元器件,20210827
4278,300884.SZ,狄耐克,12.25,-0.35,-2.78,29888.0,4.05,12.75,12.24,12.75,12.6,1.03,2.06,55.96,2.35,3701.92,308700.0,177607.65,福建,IT设备,20201112
4279,688515.SH,裕太微-U,150.02,-4.29,-2.78,5974.0,4.48,155.59,148.67,155.5,154.31,0.85,3.28,-111.41,6.19,9067.53,1200160.0,273319.82,江苏,半导体,20230210
4280,301221.SZ,光庭信息,62.22,-1.78,-2.78,44757.0,6.52,65.97,61.8,64.7,64.0,0.6,10.29,225.63,2.84,28439.27,576295.95,270699.31,湖北,软件服务,20211222
4281,300632.SZ,光莆股份,12.57,-0.36,-2.78,55989.0,3.71,12.98,12.5,12.89,12.93,1.02,2.73,32.69,2.06,7099.2,383613.3,257700.33,福建,半导体,20170406
4282,002815.SZ,崇达技术,12.22,-0.35,-2.78,69635.0,3.42,12.62,12.19,12.62,12.57,1.03,1.59,21.24,1.99,8611.82,1334121.37,533793.69,深圳,元器件,20161012
4283,000821.SZ,京山轻机,18.85,-0.54,-2.78,224625.0,3.66,19.56,18.85,19.4,19.39,0.55,3.92,55.0,3.5,43026.77,1174118.96,1079848.82,湖北,电气设备,19980626
4284,300494.SZ,盛天网络,16.75,-0.48,-2.79,213712.0,4.12,17.36,16.65,17.2,17.23,0.76,5.36,27.86,5.11,36218.03,819071.78,668128.2,湖北,互联网,20151231
4285,301378.SZ,通达海,58.83,-1.69,-2.79,5769.0,3.6,60.73,58.55,60.1,60.52,1.05,3.34,182.9,2.92,3416.43,405927.0,101481.75,江苏,软件服务,20230320
4286,603721.SH,中广天择,18.77,-0.54,-2.8,33509.0,3.37,19.35,18.7,19.16,19.31,0.61,2.58,3778.88,4.66,6334.26,244010.0,244010.0,湖南,影视音像,20170811
4287,300951.SZ,博硕科技,52.68,-1.52,-2.8,6186.0,3.32,54.35,52.55,54.35,54.2,0.8,1.09,21.67,3.14,3296.48,635700.1,300276.0,深圳,元器件,20210226
4288,603266.SH,天龙股份,14.2,-0.41,-2.81,43504.0,3.15,14.65,14.19,14.65,14.61,0.67,2.19,24.56,2.1,6238.69,282419.18,282419.18,浙江,汽车配件,20170110
4289,603759.SH,海天股份,9.0,-0.26,-2.81,34615.0,2.38,9.22,9.0,9.2,9.26,1.17,1.77,32.11,1.77,3146.37,415584.0,175720.86,四川,水务,20210326
4290,600363.SH,联创光电,33.92,-0.98,-2.81,39386.0,2.84,34.9,33.91,34.83,34.9,0.87,0.87,40.9,4.13,13496.7,1544125.74,1528359.73,江西,元器件,20010329
4291,688377.SH,迪威尔,26.63,-0.77,-2.81,6728.0,7.08,28.49,26.55,28.49,27.4,0.51,0.35,42.54,3.19,1821.73,518398.22,518398.22,江苏,专用机械,20200708
4292,002922.SZ,伊戈尔,15.56,-0.45,-2.81,209863.0,3.62,16.03,15.45,15.94,16.01,0.99,7.54,61.73,2.71,32929.67,469865.72,433291.74,广东,电气设备,20171229
4293,300603.SZ,立昂技术,11.41,-0.33,-2.81,65790.0,3.49,11.8,11.39,11.8,11.74,0.89,2.61,57.65,3.54,7590.14,530334.78,287865.28,新疆,通信设备,20170126
4294,301102.SZ,兆讯传媒,23.84,-0.69,-2.81,20362.0,4.36,24.87,23.8,24.87,24.53,0.46,2.86,27.44,2.36,4936.2,691360.0,169589.5,天津,广告包装,20220328
4295,000922.SZ,佳电股份,13.82,-0.4,-2.81,221765.0,4.64,14.38,13.72,14.26,14.22,1.98,3.79,20.88,2.72,30938.72,824418.35,808571.58,黑龙江,电气设备,19990618
4296,300181.SZ,佐力药业,11.4,-0.33,-2.81,132580.0,3.32,11.79,11.4,11.7,11.73,0.79,2.21,20.51,3.14,15261.37,799581.56,685232.75,浙江,中成药,20110222
4297,300766.SZ,每日互动,15.89,-0.46,-2.81,80168.0,3.91,16.48,15.84,16.28,16.35,0.59,2.2,960.99,3.81,12851.93,635758.9,577775.98,浙江,互联网,20190325
4298,603920.SH,世运电路,17.59,-0.51,-2.82,79307.0,3.37,18.15,17.54,18.14,18.1,1.05,1.49,31.19,3.19,14112.33,936097.81,936097.81,广东,元器件,20170426
4299,688529.SH,豪森股份,25.51,-0.74,-2.82,9908.0,3.85,26.51,25.5,26.16,26.25,0.52,2.11,29.13,2.67,2563.51,326528.0,119959.22,辽宁,专用机械,20201109
4300,600960.SH,渤海汽车,3.79,-0.11,-2.82,117927.0,3.59,3.92,3.78,3.86,3.9,0.69,1.24,-705.1,0.79,4516.79,360245.38,360245.38,山东,汽车配件,20040407
4301,688227.SH,品高股份,23.02,-0.67,-2.83,8773.0,3.76,23.9,23.01,23.72,23.69,0.4,1.39,-40.55,1.85,2044.01,260253.24,145215.44,广东,软件服务,20211230
4302,002925.SZ,盈趣科技,18.89,-0.55,-2.83,44354.0,3.4,19.52,18.86,19.43,19.44,1.19,0.6,46.1,3.13,8457.13,1478187.4,1390022.19,福建,元器件,20180115
4303,000037.SZ,深南电A,10.99,-0.32,-2.83,252094.0,3.63,11.36,10.95,11.31,11.31,0.6,7.44,-53.17,4.65,27982.88,662436.09,372445.78,深圳,火力发电,19940701
4304,603786.SH,科博达,75.16,-2.19,-2.83,12883.0,5.82,78.5,74.0,78.07,77.35,0.47,0.32,57.61,7.39,9724.35,3036475.27,3015881.06,上海,汽车配件,20191015
4305,603190.SH,亚通精工,29.51,-0.86,-2.83,24697.0,3.65,30.55,29.44,30.38,30.37,0.61,8.23,16.22,1.81,7373.01,354120.0,88530.0,山东,汽车配件,20230217
4306,300787.SZ,海能实业,18.52,-0.54,-2.83,17581.0,3.1,19.07,18.48,19.05,19.06,1.07,2.2,162.19,3.01,3303.07,425026.4,148310.67,江西,元器件,20190815
